0	N0CALL
1144591	FRS4591	Olivier
1144592	FRS4592	Johan
1144593	FRS4593	Sebastien
1144594	FRS4594	Sebastien
1144595	FRS4595	Fabrice
1144596	FRS4596	Thomas
1144597	FRS4597	Mario
1144598	FRS4598	Jean
1144599	FRS4599	Joel
1144600	FRS4600	Lionel
1144601	FRS4601	Cedric
1144602	FRS4602	J.Marc
1144603	FRS4603	Marc
1144604	FRS4604	Aurelien
1144605	FRS4605	Denis
1144606	FRS4606	Hsuehlei
1144607	FRS4607	Franck
1144608	FRS4608	Yohan
1144609	FRS4609	Didier
1144610	FRS4610	Anthony
1144611	FRS4611	Philippe
1144612	FRS4612	Julien
1144613	FRS4613	Olivier
1144614	FRS4614	Remi
1144615	FRS4615	Bernard
1144616	FRS4616	Lionel
1144617	FRS4617	Pierre
1144618	FRS4618	Serge
1144619	FRS4619	Joen
1144620	FRS4620	Gregory
1144621	FRS4621	Olivier
1144622	FRS4622	Greg
1144623	FRS4623	Denis
1144624	FRS4624	Jean
1144625	FRS4625	Denis
1144626	FRS4626	Valerie
1144627	FRS4627	Alain
1144628	FRS4628	Frederic
1144629	FRS4629	Pierre
1144646	FRS4646	Jonathan
1144666	FRS4666	Alcide
1144747	FRS4747	Marc
1144760	FRS4760	Emmanuel
1144830	FRS4830	Jean
1144901	FRS4901	Pascal
1144935	FRS4935	Adrien
1144972	FRS4972	Bastien
1145000	FRS5000	Stephane
1145050	FRS5050	Yoann
1145084	FRS5084	Fabrice
1145097	FRS5097	Jean
1145165	FRS5165	Patrick
1145233	FRS5233	Regis
1145252	FRS5252	Daniel
1145407	FRS5407	Sidney
1145410	FRS5410	Bernard
1145450	FRS5450	J.Pierre
1145454	FRS5454	Fabrice
1145455	FRS5455	Pierre
1145555	FRS5555	Philippe
1145600	FRS5600	Herve
1145656	FRS5656	Yves
1145659	FRS5659	Gil
1145678	FRS5678	Xavier
1145703	FRS5703	Olivier
1145860	FRS5860	Pierre
1145901	FRS5901	Francois
1145912	FRS5912	Philippe
1145918	FRS5918	Philippe
1145950	FRS5950	Mickael
1145962	FRS5962	Mickael
1146000	FRS6000	Eric
1146022	FRS6022	Maxime
1146029	FRS6029	Joel
1146060	FRS6060	Stephan
1146088	FRS6088	Nicolas
1146201	FRS6201	Andre
1146238	FRS6238	Fabien
1146251	FRS6251	Francois
1146259	FRS6259	Daniel
1146262	FRS6262	Eric
1146310	FRS6310	Patrick
1146327	FRS6327	Patrick
1146408	FRS6408	Felix
1146410	FRS6410	Germain
1146433	FRS6433	Benjamin
1146440	FRS6440	Tristan
1146457	FRS6457	Nicolas
1146464	FRS6464	Patrick
1146565	FRS6565	Laurence
1146620	FRS6620	Vincent
1146621	FRS6621	Theo
1146631	FRS6631	Cedric
1146666	FRS6666	Eric
1146667	FRS6667	Christian
1146700	FRS6700	Mike
1146707	FRS6707	Dominique
1146708	FRS6708	Alexandre
1146709	FRS6709	Pauline
1146710	FRS6710	Olena
1146767	FRS6767	Christophe
1146768	FRS6768	Thierry
1146769	FRS6769	Yves
1146801	FRS6801	Xavier
1146812	FRS6812	Conor
1146872	FRS6872	Laurent
1146877	FRS6877	Emeline
1146901	FRS6901	Antoine
1146905	FRS6905	Olivier
1146911	FRS6911	Serge
1146912	FRS6912	Emmanuel
1146969	FRS6969	Nicolas
1147000	FRS7000	Patrick
1147070	FRS7070	Gwenvael
1147072	FRS7072	Pierre
1147127	FRS7127	Giovanni
1147272	FRS7272	Stephane
1147285	FRS7285	Mickael
1147300	FRS7300	Eric
1147301	FRS7301	Theophane
1147305	FRS7305	Mathieu
1147325	FRS7325	Eric
1147338	FRS7338	Laurent
1147351	FRS7351	Philippe
1147360	FRS7360	Laurent
1147373	FRS7373	J.Michel
1147388	FRS7388	Lea
1147400	FRS7400	Alexandre
1147401	FRS7401	Nicolas
1147407	FRS7407	Francois
1147440	FRS7440	Marco
1147474	FRS7474	Kevin
1147517	FRS7517	Stephane
1147519	FRS7519	Fabrice
1147520	FRS7520	Anthony
1147526	FRS7526	Joel
1147587	FRS7587	Benjamin
1147591	FRS7591	Florian
1147614	FRS7614	Marc
1147615	FRS7615	Francois
1147620	FRS7620	Emilie
1147669	FRS7669	Christophe
1147674	FRS7674	Romuald
1147690	FRS7690	Christopher
1147763	FRS7763	Rene
1147777	FRS7777	Philippe
1147801	FRS7801	Tony
1147810	FRS7810	Philippe
1147820	FRS7820	Dominique
1147878	FRS7878	Christian
1147900	FRS7900	Fabrice
1147979	FRS7979	Greg
1148000	FRS8000	Joric
1148101	FRS8101	Thomas
1148192	FRS8192	Matthieu
1148200	FRS8200	Sebastien
1148201	FRS8201	Charlie
1148229	FRS8229	Guillaume
1148246	FRS8246	Carlos
1148321	FRS8321	Hoel
1148359	FRS8359	J.Patrice
1148366	FRS8366	Eric
1148383	FRS8383	Dominique
1148582	FRS8582	Nicolas
1148642	FRS8642	Yves
1148888	FRS8888	Jordan
1149000	FRS9000	Louis
1149001	FRS9001	J.Marc
1149002	FRS9002	Delphine
1149025	FRS9025	Yannick
1149090	FRS9090	Alexia
1149109	FRS9109	Greg
1149119	FRS9119	Julien
1149175	FRS9175	Geoffrey
1149200	FRS9200	Walid
1149291	FRS9291	Tony
1149292	FRS9292	Hugo
1149334	FRS9334	Franck
1149393	FRS9393	Oliver
1149412	FRS9412	Denis
1149500	FRS9500	Jose
1149517	FRS9517	Patrick
1149526	FRS9526	Yves
1149600	FRS9600	J.Paul
1149740	FRS9740	Nicolas
1149875	FRS9875	Francois
1149876	FRS9876	Sebastien
1149900	FRS9900	Jerome
1149999	FRS9999	Bruno
1173001	974DMR	Reunion
1231631	16OA31	Walter
1234567	N0CALL
1400008	104FRS08	Christian
1400068	FRS068	Pascal
1400077	RF62DMR	RF62DMR
1400113	FRS113	Christophe
1400114	FRS0114	Julien
1400123	14RC123	Fabrice
1400527	FRS527	Jeremy
1400624	FRS624	Ludo
1400816	FRS816	Jean
1401001	FS01M1	Michel
1401002	FS01G1	Gaston
1401853	FRS1853	Laurent
1402013	FRS2013	Xavier
1402686	FRS2686	Gilles
1402961	FRS2961	Joric
1403276	FRS3276	Gilles
1403288	FRS3288	Patrick
1403455	FRS3455	Bruno
1403456	FRS3456	Laurent
1403638	FRS3638	Karim
1403814	FRS3814	Ludovic
1403900	FRS3900	Stephane
1403902	FRS3902	Jean-Marc
1403916	FRS3916	Alain
1403968	FRS3968	Fred
1403969	FRS3969	Jerome
1404001	FMC40	Marco
1404002	FMC40M	Marco
1404052	FRS4052	Greg
1404152	FRS4152	Daniel
1404213	FRS4213	Pierre
1404218	FRS4218	Paul
1404265	FRS4265	Christophe
1404314	FRS4314	Jean-Claude
1404325	FRS4325	Thierry
1404347	FRS4347	Florent
1404444	FP04	Fred
1405001	FS05L1	Laurent
1406259	DOMI	Dominique
1407001	FS07O1	Olivier
1408001	FS08C1	Christophe
1410527	FRS527	Jeremy
1411001	FS11Y1	Yannick
1411002	FS11C1	Charles
1411003	FS11C2	Cedric
1413001	FS13O1	Olivier
1413002	FS13F1	Fabien
1413003	FS13A1	Alexis
1414001	FS14L1	Laurent
1414281	F14PL28	Pierre
1414450	FRS1445	Joel
141507	FRS1507	Fabien
1415590	FS92P1	Patrice
14155900	PAT_ERM01	Patrice
1415591	FS92P1	Patrice
1415592	FS92P1	Patrice
1415593	FS92P1	Patrice
1415595	PATTPH2	Patrice
1416001	FS16P1	Patrick
1417001	FS17R1	Roger
1417002	FS17C1	Claudy
1417003	FS17G1	Gilbert
1418001	FS18G1	Gilbert
141907	FRS1907	J.Pierre
1421001	14PAT21	Robert
1422870	FRS2870	Corentin	
1425001	FS25H1	Herve
1425002	FS25M1	Matthieu
1427001	FS27S1	Serge
1427002	FS27M1	Matthieu
1428001	FS28F1	Fernando
1428002	FS28L1	Laurent
1428003	FS28P1	Philippe
1428004	FS28L2	Laurent
1431001	FS31M1	Mathieu
1433001	FS33C1	Claude
1433002	FS33R1	Richard
1433003	FS33L1	Laurent
1433004	FS33R2	Roger
1433005	FS33P1	Pierre
1433006	FS33R3	Regis
1437001	FS37S1	Stephen
1438001	FS38D1	Didier
1438002	FS38C1	Christophe
1438003	FS38J1	J.Pierre
1438004	FS38R1	Raphael
1438005	FS38A1	Alain
1438006	FS38D2	Daniel
1438007	FS38C2	Christopher
1438008	FS38C3	Christophe
1438009	FS38T1	Thierry
1438010	FS38D3	Denis
1438011	FS38Y1	Yanik
1440001	FS40J1	J.Claude
1440002	FS40M1	Marco
1441001	FS41Y1	Yves
1442001	FS42D1	Didier
1442002	FS42M1	Manu
1442003	FS42P1	Philippe
1442004	FS42P2	Philippe
1442005	FS42P3	Philippe
1444001	FS44F1	Florent
1444002	FS44H1	Henri
1444003	FS44M1	Michel
1444004	FS44M2	Marcel
1444005	FS44F2	F.Antoine
1444006	FS44A1	Audrey
1444007	FS44N1	Nicolas
1444008	FS44N2	Nathan
1444009	FS44A2	Andre	
1445001	FS45F1	Franck
1445002	FS45P1	Philppe
1445003	FS45B1	Bastien
1445004	FS45E1	Eric
1447001	FS47F1	Fabrice
1447002	FS47J1	J.Francois
1450001	FS50L1	Laurent
1454001	FS54F1	Franck
1454002	FS54F2	Frederic
1457001	FS57L1	Leszek
1457002	FS57A1	Alain
1457003	FS57H1	Henri
1457004	FS57M1	Martial
1459001	FS59L1	Lucas
1459002	FS59J1	J.Michel
1459010	DF59L1	Lucas
1459012	DF59L1	Lucas
1459158	LW059	Lucas
1460001	FS60T1	Thomas
1460002	FS60S1	Serge
1460003	FS60C1	Christophe
1462001	FS62E1	Elie
1462002	FS62C1	Charles
1462003	FS62H1	Hubert
1462149	14LF00	Franck
1465001	FS65F1	Florian
1465002	FS65F2	Florian
1466001	FS66S1	Serge
1466002	FS66F1	Francis
1466003	FS66R1	Raymond
1467001	FS67B1	Bernard
1468001	FS68S1	Sebastien
1469001	FS69P1	Patrick
1469002	FS69J1	Jonathan
1470001	FS70J1	J.Pierre
1470002	FS70J2	J.Michel
1471001	FS71G1	Gilbert
1471002	FS71F1	Frederic
1471003	FS71S1	Sebastien
1471004	FS71R1	Roger
1471005	FS71C1	Christian
1471006	FS71F2	Florent
1473001	FS73E1	Eric
1473002	FS73J1	Jose
1474001	FS74D1	David
1474002	FS74R1	Remy
1475001	FS75F1	Frederic
1475002	FS75O1	Othmane
1475003	FS75P1	Pascal
1475004	FS75B1	Benoit
1475005	FS75M1	Martin
1475006	FS75A1	Arnaud
1476001	FS76P1	P.Antoine
1476002	FS76G1	Gianni
1476003	FS76V1	Victor
1476004	FS76H1	Hubert
1476005	FS76D1	David
1476006	FS76D2	Didier
1476007	FS76A1	Anthony
1476008	FS76C1	Christophe
1476009	FS76T1	Tony
1476010	FS76D3	Daniel
1477001	FS77B1	Bruno
1477002	FS77C1	Christian
1477003	FS77D1	Daniel
1477004	FS77C2	Christophe
1477005	FS77C3	Carlos
1477006	FS77F1	Francois
1477007	FS77D2	Daniel
1477008	FS77E1	Eric
1478001	FS78M1	Michel
1478002	FS78T1	Thierry
1478003	FS78F1	Frederic
1478004	FS78C1	Claude
1478005	FS78C2	Christophe
1478006	FS78V1	Vincent
1478007	FS78C3	Christophe
1478008	FS78R1	Ricardo
1481001	FS81B1	Bernie
1482976	14LF00	Frank
1483001	FS83Y1	Yves
1484001	FS84Y1	Yves
1484002	FS84S1	Stephane
1484003	FS84L1	Laurent
1484004	FS84M1	Maxime
1485001	FS85M1	Mickael
1485002	FS85R1	Rino
1486001	FS86D1	Didier
1489001	FS89M1	Marc
1490001	FS90G1	Gerard
1490002	FS90O1	Olivier
1490003	FS90A1	Alain
1491001	FS91N1	Nicolas
1491002	FS91S1	Sergio
1491003	FS91J1	J.Michel
1491004	FS91E1	Emmanuel
1491005	FS91S2	Stephane
1491006	FS91J2	J.Pierre
149200	ISPT_1	Server
1492000	BALISE38	Nabilla
1492001	FS92F1	Francois
1492002	FS92P1	Patrice
1492003	FS92F2	Francois
1492004	FS92N1	Norbert
1492005	FS92P2	Pascal
1492006	FS92N2	Nabilla
1492007	FS92J1	Jacques
1492008	FS92P3	Paul
1492099	USRP38	DVSwitch
1493001	FS93M1	Mathias
1493002	FS93S1	Stephane
1494001	FS94B1	Bruno
1494002	FS94H1	Hally
1494003	FS94G1	Georges
1494004	FS94J1	Joel
1494005	FS94J2	Jacky
1494190	FRS10	Marc
1495001	FS95F1	Francois
1495002	FS95F2	Francis
1495003	FS95D1	Dominique
1497001	FS97F1	Francois
1497002	FS97S1	Steeve
1497003	FS97F2	Frederic
1497004	FS97K1	Keilly
1497005	FS97T1	Thierry
1497006	FS97M1	Marc
1497007	FS97A1	Alexandrine
1497008	FS97S2	Stephane
1497009	FS97M2	Marc
1499010	ES99E1	Etienne
1499999	FDX06	Xaxier
1599004	HS99J2	J.Carlos
1599008	HS99C1	Carlos
1599016	HS99S3	Stephane
1614100	BALISE38	Nabilla
1614101	FS92F1	VRK
1614102	FS92F1	MOA
1614103	FS92F1	KHM
1614108	OWNER2	Invite
1614201	FS92F1	Francois
1677641	971DMR	Christophe
1699005	BS99T1	Thierry
1699006	BS99N1	Nicolas
1699007	BS99P1	Philippe
1699009	BS99F2	Felix
1699011	BS99S1	Sebastien
1699012	BS99S2	Stephane
1699013	BS99J3	Joseph
1699014	BS99G1	Gregory
1699015	BS99G2	Giuseppe
173	MUMBLE974	974DMR
1730001	173FRS016	Frederic
1730002	173FRS023	Stephane
1730003	174FRS049	Steeve
1730004	174FRS023	Stephane
1730005	174ARI03	Patrice
1730007	173FRS48	Thierry
1730008	173FRS36	Mickael
1730010	174ARI03	Patrice
1730050	36GZV
1730054	173FRS054	Cedric
1739001	173FRS016	Fred
1739702	173RP970
1739740	MAHE	Balise-Mumble
173975	173975	Marc
1799740	173FRS023	Stephane
2000007	ZH007	Tino
2000008	BALISE7	TG7&TG38
2049000	NAHKATO	Max
2080000	BALISE38	Nabilla
2080810	FS92F1	Francois
2081033	FRS4218	Paul
2082600	F2K6	Franck
208269	F1ZQR	Relais
2085923	F59-R01	Relais
2087099	FS11Y1	Yannick
2089409	14PS62	Philippe
2089527	FRS2921	Francois
2102015	LASPEZIA79	Maurizio
2104500	HBSAX64	Erhard
2143004	DF2HB	Joern
2160063	HA8FP	Jozsef
2161111	HSZENTES	DMR-Repeater-Hungary
2161112	DVSHUN	DVSHUN
2161113	HZELLO	HZELLO
2167001	638GYURI	Gyuri
2167033	HA7WDD	Gyuri
2167111	HATVAN	DMR-Repeater-Hungary
2168000	93SKARCSI	Karcsi
2168001	CSZOLI	Zoli
2168022	HA8BKG	Karcsi
2280001	4U1ITU	Iarc
2280002	HB3XWO	Kornel
2280003	HB9HIT	Jean
2280004	HB9HPS	Aldo
2280005	HB9HIK	Frederic
2280006	HB9HGE	Ruedi
2280007	HB9HEW	Michael
2280008	HB9RHP	Hansjorg
2280009	HB9TWP	Bolzani
2280010	HB9FSN	Bruno
2280011	HB9OBB	Daniele
2280012	HB9HGO	Carlos Omar
2280013	HB9HOU	Roland
2280014	HB9GYV	Paul
2280015	HB3XVS	Stefan
2280016	HB3XWN	Tino
2280017	HB9CTJ	Urs
2280018	HB9HJS	Stefan
2280019	HB9HNJ	Jorg
2280020	HB9SNW	Armin
2280021	HB9OMI	Pierre-Yves
2280022	HB9HOS	Jean Lucas
2280023	HB9DAG	Bernhard
2280024	HB9HDI	Martin
2280025	HB9HAN	Roland
2280026	HB9HIB	Sabine
2280027	HB9GUW	Richard
2280028	HB9MDU	Eugen
2280029	HB9SVQ	Emmerich
2280030	HB9EDN	Michele
2280031	HB9GNG	Felix
2280032	HB3XXB	Tobias
2280033	HB9CKF	Eduard Heinrich
2280034	HB9GHL	Lars
2280035	HB9ZG	Uska Sektion Zug
2280036	HB9CJX	Marco
2280037	HB9VIN	Patrick
2280038	HB9JCB	Johann
2280039	HB3YSH	Cedric
2280040	HB9MKE	Fritz
2280041	HB9TTU	Ruedi
2280042	HB9MQB	Beat
2280043	HB9HJH	Mitko
2280044	HB9COQ	Jaime
2280045	HB9FNN	Matthias
2280046	HB9FZF	Matthias
2280047	HB9FAZ	Massimo
2280048	HB9PRU	Christian
2280049	HB9HJD	Giorgio
2280050	HB9FUH	Thomas
2280051	HB9HGY	Yves
2280052	HB9HJI	Chris
2280053	HB9HJL	Rene
2280054	HB3XXC	Tobias
2280055	HB3XXL	Lionel
2280056	HB9HII	Curdegn
2280057	HB9ABS	Bruno
2280058	HB3XEQ	Alessandro
2280059	HB9HNS	Sam
2280060	HB3XXM	Marcel
2280061	HB9HJP	Philipp
2280062	HB9HKD	Damiano
2280063	HB9HKE	Laurent
2280064	HB9HJM	Martin
2280065	HB9HKS	Salvador
2280066	HB9HND	Reto 
2280067	HB9HJX	Josef
2280068	HB9HJN	Charpoan
2280069	HB9HJU	Luis
2280070	HB9HOR	Roger
2280071	HB9HKR	Roman
2280072	HB9HJZ	Vincent
2280073	HB3XYE	Vladimir
2280074	HB3XXG	Peter Markus
2280075	HB9HNU	Sylvio
2280076	HB9DWC	Christian
2280077	HB9HKT	Karol
2280078	HB9HKP	Stefan
2280079	HB9HKZ	Florian
2280080	HB9HUA	Roland
2280081	HB9HOV	Christophe
2280082	HB9IIH	Olivier
2280083	HB9HKY	Joerg
2280084	HB3XYF	Christian
2280085	HB9STR	Thomas
2280086	HB9JNQ	Gilbert
2280087	HB9TOB	Olivier
2280088	HB9HDG	Daniel
2280089	HB9HMB	Peter
2280090	HB9SZV	Thomas
2280091	HB9DUJ	Jean Marc
2280092	HB9MQB	Beat
2280093	HB9HIW	Olivier
2280094	HB9HIO	Mauro
2280095	HB9FGK	Laurent
2280096	HB9EXX	Joel
2280097	HB9TKT	Othmar Charly
2280098	HB3XWB	Jurg Andreas
2280099	HB4FC	Swiss Army Amateur Radio Station Evu Aarau 
2280100	HB3XVV	Lubos
2280101	HB9BLB	Bernard
2280102	HB9HKV	Stephan
2280103	HB9DWF	Andreas
2280104	HB9ULL	Emmanuel
2280105	HB9EKA	Stefan
2280106	HB9HPI	Daniel
2280107	HB3XYN	Rene
2280108	HB9HMG	Andreas
2280109	HB9HNF	Marcus
2280110	HB9HEH	Daniel Jurg
2280111	HB9ZF	Ernst
2280112	HB3XPH	Frank
2280113	HB9HIL	Fabian
2280114	HB9HNH	Olaf
2280115	HB9TXT	Marc
2280116	HB3XYS	Lucas
2280117	HB3XYW	Melanie
2280118	HB3XYU	Nonejean-Paul
2280119	HB9HNX	Thierry
2280120	HB9VAM	Claude
2280121	HB9HKC	Christian
2280122	HB9HNY	Stephan
2280123	HB9HNQ	Christian
2280124	HB9HES	Misha
2280125	HB3XYV	Laurent  Larry 
2280126	HB3XZC	Roland
2280127	HB9HTP	Fabian
2280128	HB9GYS	Gabriel
2280129	HB3XYY	Meier
2280130	HB9HOC	Claudio
2280131	HB9RJI	Beat
2280132	HB3XZD	Joel
2280133	HB3XZM	Peter
2280134	HB3XXO	Oliver
2280135	HB3XYP	Philippe
2280136	HB9HRD	Julien
2280137	HB9HOF	Dominik
2280138	HB9HOO	Marco
2280139	HB3XZR	Jurg
2280140	HB3XZZ	Michael
2280141	HB9HOL	Lothar
2280142	HB3XAA	Bruno
2280143	HB9HOI	Stefan
2280144	HB9HIH	Benjamin
2280145	HB9GXT	Phiippe
2280146	HB9HNT	Beni
2280147	HB9CPM	Daniel
2280148	HB9HIX	Mathias
2280149	HB9UFP	Philippe
2280150	HB9HOW	Ladino
2280151	HB9TYK	Allen
2280152	HB3XYO	Daniel
2280153	HB9HPD	David
2280154	HB9RDA	Peter
2280155	HB9EPG	Peter
2280156	HB9GYN	Gilles
2280157	HB9HUC	Juri
2280158	HB9HPM	Enrico
2280159	HB9HPG	Rafael
2280160	HB9HNV	Adrian r 
2280161	HB3XAE	Roger
2280162	HB3XUK	Daniel
2280163	HB3XZB	Roland
2280164	HB9HCG	Pascal
2280165	HB9SVM	Dietrich g 
2280166	HB9HNW	Marco
2280167	HB9HRZ	Andre
2280168	HB9FXK	Walter
2280169	HB3XAK	Oliver
2280170	HB3XAI	Sebastien
2280171	HB3XZS	Stefan
2280172	HB3XWV	Paul
2280173	HB9HPH	Erik
2280174	HB9XQH	Holger
2280175	HB9ERB	Richard
2280176	HB3XAU	Patrick
2280177	HB9HKM	Marco
2280178	HB9HRK	Julien
2280179	HB9HRL	Alexis
2280180	HB9FIN	Tom
2280181	HB9HRI	Laurent
2280182	HB9CWO	Franz
2280183	HB3XAW	Monika
2280184	HB9TGK	Leo
2280185	HB9HPL	Laurent  Larry 
2280186	HB9CXW	Peter
2280187	HB9NBA	Stefan
2280188	HB3XYR	Tibor
2280189	HB9HGM	Marc
2280190	HB3XPP	Mario
2280191	HB9UFQ	Mathias
2280192	HB9GVD	Daniel
2280193	HB9FLC	Hans
2280194	HB3XAG	Marzio
2280195	HB9HKZ	Florian
2280196	HB9HRW	Bruno
2280197	HB3XYB	Rene
2280198	HB9VQY	Marius
2280199	HB3XAP	Marcel
2280200	HB9GYD	Daniel
2280201	HB3XBH	Ruben
2280202	HB9PS	Ardrn
2280203	HB9NA	Ig Notfunk Aargau
2280204	HB9DOV	Claus
2280205	HB3XBM	Martin
2280206	HB3XBN	Hugo
2280207	HB9HSN	Sebastien
2280208	HB9HWY	Christian
2280209	HB3XBL	Mark
2280210	HB3XAY	Walter
2280211	HB9HUL	Danu
2280212	HB9HSO	Stefan
2280213	HB9HRY	Jan
2280214	HB9HSW	Marek
2280215	HB9MXO	Carl
2280216	HB9BUN	Peter
2280217	HB9HTB	Marco
2280218	HB3XVA	Adrian
2280219	HB9DQI	Peter
2280220	HB9HST	Stefan  Steve 
2280221	HB3YXZ	Dani
2280222	HB9HRG	Cosimo
2280223	HB9DMB	Simon
2280224	HB9ESD	Daniel
2280225	HB3XBY	Simon
2280226	HB9LFU	Roger
2280227	HB9CFJ	Giulio
2280228	HB9HTX	Norman
2280229	HB3XAO	Jean Louis
2280230	HB3XBZ	Hendrikus
2280231	HB9HTV	Valentin
2280232	HB9HTK	Gennaro Angelo
2280233	HB3XAV	Timo
2280234	HB9HTR	Marzio
2280235	HB9HKJ	Markus
2280236	HB9HSQ	Renato
2280237	HB9HTZ	Tobias
2280238	HB3XDB	Simon
2280239	HB3XCO	Ralph
2280240	HB9HTI	Attilio
2280241	HB9HTS	Adrian
2280242	HB3XDP	Philippe
2280243	HB9HSB	Marco
2280244	HB9DOJ	Ravaldo
2280245	HB3XCK	Andre
2280246	HB3XEB	Werner
2280247	HB3XEF	Florian
2280248	HB9TMM	Markus
2280249	HB9HMI	Christian
2280250	HB3XCI	Marius
2280251	HB9HRB	Raphael
2280252	HB9HMV	Fabian
2280253	HB9HUD	Reto
2280254	HB9SEX	Rene
2280255	HB3YOW	Lajos
2280256	HB9HOH	Dominique
2280257	HB9RXF	Ernesto
2280258	HB9HHM	Danilo
2280259	HB3XER	Willem
2280260	HB9HWV	Esther
2280261	HB9HWW	Raffaello
2280262	HB3XFB	Marco
2280263	HB3XDD	Andreas
2280264	HB3XEX	Marco
2280265	HB9HXF	Daniel
2280266	HB3XFP	Thomas
2280267	HB9RRA	Alain
2280268	HB9HXQ	Marco
2280269	HB9FOU	Jean Yves
2280270	HB3XFN	Marcus
2280271	HB3XFQ	Werner
2280272	HB9HUP	Roger
2280273	HB9FFI	Andreas
2280274	HB9HWG	Daniel
2280275	HB9HUW	Dario
2280276	HB3XFA	Heimo
2280277	HB3XFV	Tobias Andreas
2280278	HB9HUE	Hans Joerg
2280279	HB3XEU	Juerg
2280280	HB3XEO	Oliver
2280281	HB3XFU	Michele
2280282	HB100JAM	Kisc
2280283	HB9ANY	Bruce
2280284	HB9PEW	Matthias
2280285	HB3XFG	Markus
2280286	HB9HOA	Wiget
2280287	HB9HEY	Bela
2280288	HB3XGE	 Mike
2280289	HB3XGG	Marco
2280290	HB9TLY	Werner
2280291	HB9HBJ	Aleksander
2280292	HB9DKY	Hans Peter
2280293	HB9OBM	Renato
2280294	HB9FDY	Michael
2280295	HB9HDJ	Juerg  George
2280296	HB9HPE	Joel
2280297	HB9HXZ	Reto
2280298	HB9GUN	Andi
2280299	HB9HXW	Daniel
2281001	HB3YNV	Cedric
2281002	HB3YNV	Cedric
2281003	HB3YNV	Cedric
2281004	HB9IBG	Hippolyte
2281005	HB9IBG	Hippolyte
2281006	HB9IBG	Hippolyte
2281007	HB9VAF	Marco
2281008	HB9DNG	Raymond
2281009	HB9DBB	Jean-Michel
2281010	HB9VJS	Charles
2281011	HB9IIF	Jean-Louis
2281012	HB9VJS	Charles
2281013	HB9TJU	Nicolas
2281014	HB9TPL	Daniel
2281015	HB3YKO	Philippe
2281016	HB9TYR	Renato
2281017	HB9DNG	Raymond
2281018	HB9AXG	Antoine
2281019	HB9DBB	Jean-Michel
2281020	HB9DBB	Jean-Michel
2281021	HB9DBB	Jean-Michel
2281022	HB9HFF	Stephen
2281023	HB9HFF	Stephen
2281024	HB9FOX	Patrice
2281025	HB9FOX	Patrice
2281026	HB9IJE	Dominique
2281027	HB9IJE	Dominique
2281028	HB9DUG	Michel
2281029	HB9DUG	Michel
2281030	HB9RHI	Enio
2281031	HB9RHI	Enio
2281032	HB9FMF	Didier
2281033	HB9FMF	Didier
2281034	HB9PCF	Olaf
2281035	HB9PCF	Olaf
2281036	HB3YRB	Alex
2281037	HB9EUF	Oliver
2281038	HB9VAB	Rodolphe
2281039	HB9FLL	Jeremie
2281040	HB9AKP	Pierre-Andr
2281041	HB9ULG	Martial
2281042	HB3YRB	Alex
2281043	HB9MMC	Alain
2281044	HB9IBD	Jef
2281045	HB9EST	Benoit
2281046	HB9AOE	Susi
2281047	HB9FUI	Pascal
2281048	HB9DPZ	Robert
2281049	HB9AA	Radio Club
2281050	HB9RZN	Georges
2281051	HB9PE	Radio Club Hb9pe
2281052	HB9VCO	Herbert
2281053	HB9TXO	Olivier
2281054	HB9EXC	Michel
2281055	HB9BR	Arex
2281056	HB9CKR	Reynold-Alexander
2281057	HB9TYT	Marc-Andre
2281058	HB9HFV	Karl
2281059	HB9FXA	Benjamin
2281060	HB9AAW	Rolf
2281061	HB9RNS	Peter
2281062	HB9HFD	Philip
2281063	HB9UFL	Graldine
2281064	HB9IBI	Francois
2281065	HB9ESF	Cyril
2281066	HB9VBM	Philippe
2281067	HB9EST	Benoit
2281068	HB9TUK	Philippe
2281069	HB9VSD	Radio Club
2281070	HB9AXG	Antoine
2281071	HB9VID	Arno
2281072	HB9TYT	Marc-Andre
2281073	HB9BAX	Jean-Francois
2281074	HB9CSW	Guido
2281075	HB9IBJ	Maria
2281076	HB9TJS	Philippe
2281077	HB9DPZ	Robert
2281078	HB9FMI	Jean-Luc
2281079	HB3YTB	Christian
2281080	HB3YKB	Patrick
2281081	HB9MMC	Alain
2281082	HB9FXO	Thierry
2281083	HB9FUI	Pascal
2281084	HB9FEP	Patrick
2281085	HB9ADJ	Charles
2281086	HB4FL	Afvcr
2281087	HB9RAR	Radio Club
2281088	HB3YRS	Boboss
2281089	HB9FRG	Montalvao
2281090	HB9ULG	Martial
2281091	HB9VSD	Radio Club
2281092	HB9REM	Felix
2281093	HB9DVH	Hb9dvh
2281094	HB9UFI	Francois
2281095	HB9ADJ	Charles
2281096	HB9FSA	Mik
2281097	HB9AGE	Walt
2281098	HB9VCJ	Vincent
2281099	HB9GFR	Yves
2281100	HB9UQF	Gil
2281101	HB9BDJ	Bob
2281102	HB9FXV	Ludo
2281103	HB9RKF	Bernard
2281104	HB9TUH	Magu
2281105	HB9ESA	Ricardo
2281106	HB9IAL	Alex
2281107	HB9TVS	Stephane
2281108	HB9DES	Stephane
2281109	HB9MBP	Marc-Henri
2281110	HB9EVJ	Vince
2281111	HB9EOI	Texas
2281112	HB9DRY	Jacques-Emile
2281113	HB9VKD	Pascal
